"user_id","association_score_id","score","article_id"
"15","297294","5","145"
"15","297295","5","145"
"15","297296","4","145"
"15","297297","4","145"
"15","297298","4","145"
"15","297299","5","145"
"15","297300","4","145"
"15","297301","5","145"
"15","297302","5","145"
"15","297303","5","145"
"15","297304","4","145"
"15","297305","4","145"
"15","297306","4","145"
"15","297307","4","145"
"15","297308","5","145"
"15","297309","4","145"
"15","297310","4","145"
"15","297311","4","145"
"15","297312","5","145"
"15","297313","4","145"
"15","297314","5","145"
"15","297315","4","145"
"15","297316","5","145"
"15","297317","5","145"
"15","297318","5","145"
"15","297319","5","145"
"15","297320","4","145"
"15","297321","4","145"
"15","297322","4","145"
"15","297323","3","145"
"15","297324","3","145"
"15","297325","4","145"
"15","297326","3","145"
"15","297327","3","145"
"15","297328","3","145"
"15","297329","3","145"
"15","297330","3","145"
"15","297331","4","145"
"15","297332","4","145"
"15","297333","4","145"
"15","297334","4","145"
"15","297335","4","145"
"15","297336","4","145"
"15","297337","3","145"
"15","297338","3","145"
"15","297339","3","145"
"15","297340","3","145"
"15","297341","3","145"
"15","297342","4","145"
"15","297343","5","145"
"15","297344","5","145"
"15","297345","4","145"
"16","10147","2","130"
"16","10148","5","130"
"16","10149","2","130"
"16","10150","5","130"
"16","10151","6","130"
"16","10152","5","130"
"16","10153","5","130"
"16","10154","4","130"
"16","10155","4","130"
"16","10156","4","130"
"16","10157","4","130"
"16","10158","4","130"
"16","10159","6","130"
"16","10160","5","130"
"16","10161","5","130"
"16","10162","6","130"
"16","10163","5","130"
"16","10164","1","130"
"16","10165","5","130"
"16","10166","4","130"
"16","10167","2","130"
"16","10168","2","130"
"16","10169","1","130"
"16","10170","2","130"
"16","10171","3","130"
"16","10172","1","130"
"16","10173","3","130"
"16","10174","3","130"
"16","10175","2","130"
"16","10176","2","130"
"16","10177","2","130"
"16","10178","2","130"
"16","10179","1","130"
"16","10180","3","130"
"16","10181","4","130"
"16","10182","3","130"
"16","10183","6","130"
"16","10184","5","130"
"16","10185","5","130"
"16","10186","5","130"
"16","10187","3","130"
"16","10188","5","130"
"16","10189","5","130"
"16","10190","4","130"
"16","10191","1","130"
"16","10192","1","130"
"16","10193","1","130"
"16","10194","2","130"
"16","10195","1","130"
"16","10196","1","130"
"16","10197","1","130"
"16","10198","1","130"
"16","10199","1","130"
"16","10200","1","130"
"16","10201","1","130"
"16","10202","1","130"
"16","10203","1","130"
"16","10204","1","130"
"16","10205","1","130"
"16","10206","1","130"
"17","10147","1","130"
"17","10148","5","130"
"17","10149","2","130"
"17","10150","5","130"
"17","10151","5","130"
"17","10152","4","130"
"17","10153","1","130"
"17","10154","2","130"
"17","10155","3","130"
"17","10156","1","130"
"17","10157","2","130"
"17","10158","2","130"
"17","10159","3","130"
"17","10160","3","130"
"17","10161","3","130"
"17","10162","4","130"
"17","10163","4","130"
"17","10164","4","130"
"17","10165","4","130"
"17","10166","5","130"
"17","10167","2","130"
"17","10168","3","130"
"17","10169","5","130"
"17","10170","5","130"
"17","10171","3","130"
"17","10172","3","130"
"17","10173","2","130"
"17","10174","2","130"
"17","10175","4","130"
"17","10176","4","130"
"17","10177","4","130"
"17","10178","3","130"
"17","10179","3","130"
"17","10180","3","130"
"17","10181","3","130"
"17","10182","3","130"
"17","10183","5","130"
"17","10184","4","130"
"17","10185","4","130"
"17","10186","2","130"
"17","10187","3","130"
"17","10188","2","130"
"17","10189","5","130"
"17","10190","2","130"
"17","10191","2","130"
"17","10192","2","130"
"17","10193","2","130"
"17","10194","5","130"
"17","10195","2","130"
"17","10196","2","130"
"17","10197","2","130"
"17","10198","2","130"
"17","10199","2","130"
"17","10200","2","130"
"17","10201","2","130"
"17","10202","2","130"
"17","10203","2","130"
"17","10204","2","130"
"17","10205","4","130"
"17","10206","4","130"
"17","297233","2","145"
"17","297234","4","145"
"17","297235","3","145"
"17","297236","1","145"
"17","297237","2","145"
"17","297238","2","145"
"17","297239","2","145"
"17","297240","2","145"
"17","297241","2","145"
"17","297242","1","145"
"17","297243","1","145"
"17","297244","1","145"
"17","297245","1","145"
"17","297246","1","145"
"17","297247","1","145"
"17","297248","1","145"
"17","297249","1","145"
"17","297250","1","145"
"17","297251","1","145"
"17","297252","1","145"
"17","297253","2","145"
"17","297254","3","145"
"17","297255","1","145"
"17","297256","1","145"
"17","297257","1","145"
"17","297258","2","145"
"17","297259","4","145"
"17","297260","2","145"
"17","297261","2","145"
"17","297262","2","145"
"17","297263","4","145"
"17","297264","2","145"
"17","297265","2","145"
"17","297266","3","145"
"17","297267","4","145"
"17","297268","2","145"
"17","297269","2","145"
"17","297270","3","145"
"17","297271","3","145"
"17","297272","3","145"
"17","297273","2","145"
"17","297274","2","145"
"17","297275","2","145"
"17","297276","2","145"
"17","297277","2","145"
"17","297278","2","145"
"17","297279","2","145"
"17","297280","2","145"
"17","297281","2","145"
"17","297282","2","145"
"17","297283","2","145"
"17","297284","2","145"
"17","297285","2","145"
"17","297286","2","145"
"17","297287","2","145"
"17","297288","2","145"
"17","297289","1","145"
"17","297290","1","145"
"17","297291","1","145"
"17","297292","1","145"
"17","297293","2","145"
"17","297294","2","145"
"17","297295","3","145"
"17","297296","3","145"
"17","297297","1","145"
"17","297298","1","145"
"17","297299","4","145"
"17","297300","1","145"
"17","297301","2","145"
"17","297302","2","145"
"17","297303","2","145"
"17","297304","2","145"
"17","297305","2","145"
"17","297306","2","145"
"17","297307","2","145"
"17","297308","2","145"
"17","297309","3","145"
"17","297310","2","145"
"17","297311","4","145"
"17","297312","2","145"
"17","297313","4","145"
"17","297314","2","145"
"17","297315","2","145"
"17","297316","2","145"
"17","297317","3","145"
"17","297318","2","145"
"17","297319","2","145"
"17","297320","2","145"
"17","297321","4","145"
"17","297322","2","145"
"17","297323","2","145"
"17","297324","2","145"
"17","297325","2","145"
"17","297326","2","145"
"17","297327","2","145"
"17","297328","2","145"
"17","297329","2","145"
"17","297330","2","145"
"17","297331","2","145"
"17","297332","2","145"
"17","297333","2","145"
"17","297334","2","145"
"17","297335","2","145"
"17","297336","2","145"
"17","297337","3","145"
"17","297338","3","145"
"17","297339","3","145"
"17","297340","2","145"
"17","297341","3","145"
"17","297342","3","145"
"17","297343","3","145"
"17","297344","3","145"
"17","297345","3","145"
"19","10147","3","130"
"19","10148","5","130"
"19","10149","3","130"
"19","10150","4","130"
"19","10151","6","130"
"19","10152","6","130"
"19","10153","1","130"
"19","10154","1","130"
"19","10155","1","130"
"19","10156","1","130"
"19","10157","1","130"
"19","10158","1","130"
"19","10159","5","130"
"19","10160","5","130"
"19","10161","5","130"
"19","10162","6","130"
"19","10163","6","130"
"19","10164","3","130"
"19","10165","6","130"
"19","10166","5","130"
"19","10167","1","130"
"19","10168","1","130"
"19","10169","3","130"
"19","10170","2","130"
"19","10171","1","130"
"19","10172","3","130"
"19","10173","1","130"
"19","10174","1","130"
"19","10175","1","130"
"19","10176","4","130"
"19","10177","3","130"
"19","10178","1","130"
"19","10179","1","130"
"19","10180","5","130"
"19","10181","5","130"
"19","10182","5","130"
"19","10183","6","130"
"19","10184","5","130"
"19","10185","5","130"
"19","10186","5","130"
"19","10187","4","130"
"19","10188","4","130"
"19","10189","4","130"
"19","10190","1","130"
"19","10191","1","130"
"19","10192","1","130"
"19","10193","1","130"
"19","10194","2","130"
"19","10195","1","130"
"19","10196","1","130"
"19","10197","1","130"
"19","10198","1","130"
"19","10199","1","130"
"19","10200","1","130"
"19","10201","1","130"
"19","10202","1","130"
"19","10203","1","130"
"19","10204","1","130"
"19","10205","2","130"
"19","10206","2","130"
"19","11219","3","133"
"19","11220","5","133"
"19","11221","1","133"
"19","11222","4","133"
"19","11223","2","133"
"19","11224","3","133"
"19","11225","3","133"
"19","11226","2","133"
"19","11227","2","133"
"19","11228","3","133"
"19","11229","3","133"
"19","11230","2","133"
"19","11231","5","133"
"19","11232","6","133"
"19","11233","4","133"
"19","11234","5","133"
"19","11235","2","133"
"19","11236","1","133"
"19","11237","1","133"
"19","11238","1","133"
"19","11239","2","133"
"19","11240","2","133"
"19","11241","4","133"
"19","11242","4","133"
"19","11243","4","133"
"19","11244","2","133"
"19","11245","2","133"
"19","11246","2","133"
"19","11247","4","133"
"19","11248","4","133"
"19","11249","1","133"
"19","11250","1","133"
"19","11251","1","133"
"19","11252","1","133"
"19","11253","1","133"
"19","11254","1","133"
"19","11255","1","133"
"19","11256","1","133"
"19","11257","1","133"
"19","11258","1","133"
"19","11259","1","133"
"19","11260","1","133"
"19","11261","1","133"
"19","11262","1","133"
"19","11263","1","133"
"19","11264","1","133"
"19","11265","1","133"
"19","11266","1","133"
"19","11267","1","133"
"19","11268","1","133"
"19","11269","2","133"
"19","12611","3","139"
"19","12612","4","139"
"19","12613","3","139"
"19","12614","5","139"
"19","12615","5","139"
"19","12616","6","139"
"19","12617","2","139"
"19","12618","2","139"
"19","12619","2","139"
"19","12620","2","139"
"19","12621","2","139"
"19","12622","1","139"
"19","12623","5","139"
"19","12624","4","139"
"19","12625","4","139"
"19","12626","3","139"
"19","12627","4","139"
"19","12628","2","139"
"19","12629","1","139"
"19","12630","2","139"
"19","12631","2","139"
"19","12632","2","139"
"19","12633","1","139"
"19","12634","2","139"
"19","12635","1","139"
"19","12636","4","139"
"19","12637","4","139"
"19","12638","3","139"
"19","12639","6","139"
"19","12640","4","139"
"19","12641","2","139"
"19","12642","2","139"
"19","12643","4","139"
"19","12644","3","139"
"19","12645","1","139"
"19","12646","4","139"
"19","12647","1","139"
"19","12648","1","139"
"19","12649","4","139"
"19","12650","4","139"
"19","12651","2","139"
"19","12652","1","139"
"19","12653","4","139"
"19","12654","5","139"
"19","12655","5","139"
"19","12656","5","139"
"19","12657","2","139"
"19","12658","6","139"
"19","12659","5","139"
"19","12660","5","139"
"19","12661","5","139"
"19","12662","5","139"
"19","12663","3","139"
"19","12664","3","139"
"19","12665","3","139"
"19","12666","1","139"
"19","12667","1","139"
"19","12668","1","139"
"19","12669","1","139"
"19","12670","1","139"
"19","12671","3","139"
"19","12672","1","139"
"19","12673","1","139"
"19","12674","1","139"
"19","12675","1","139"
"19","12676","1","139"
"19","12677","1","139"
"19","12678","1","139"
"19","12679","1","139"
"19","12680","1","139"
"19","12681","3","139"
"19","12682","1","139"
"19","12683","1","139"
"19","12684","1","139"
"19","12685","1","139"
"19","12686","1","139"
"19","12687","1","139"
"19","12688","1","139"
"19","12689","1","139"
"19","12690","1","139"
"19","12691","1","139"
"19","12692","1","139"
"19","12693","1","139"
"19","12694","1","139"
"19","12695","1","139"
"19","12696","1","139"
"19","12697","1","139"
"19","12698","1","139"
"19","12699","1","139"
"19","12700","1","139"
"19","12701","1","139"
"19","12702","1","139"
"19","12703","1","139"
"19","12704","1","139"
"19","12705","1","139"
"19","12706","1","139"
"19","12707","1","139"
"19","12708","1","139"
"19","297186","6","143"
"19","297187","2","143"
"19","297188","4","143"
"19","297189","3","143"
"19","297190","4","143"
"19","297191","3","143"
"19","297192","5","143"
"19","297193","5","143"
"19","297194","4","143"
"19","297195","4","143"
"19","297196","5","143"
"19","297197","4","143"
"19","297198","2","143"
"19","297199","1","143"
"19","297200","1","143"
"19","297201","1","143"
"19","297202","1","143"
"19","297203","1","143"
"19","297204","1","143"
"19","297205","2","143"
"19","297206","1","143"
"19","297207","2","143"
"19","297208","1","143"
"19","297209","1","143"
"19","297210","1","143"
"19","297211","1","143"
"19","297212","2","143"
"19","297213","4","143"
"19","297214","2","143"
"19","297215","1","143"
"19","297216","1","143"
"19","297217","1","143"
"19","297218","1","143"
"19","297219","2","143"
"19","297220","1","143"
"19","297221","1","143"
"19","297222","1","143"
"19","297223","1","143"
"19","297224","1","143"
"19","297225","1","143"
"19","297226","1","143"
"19","297227","1","143"
"19","297228","1","143"
"19","297229","1","143"
"19","297233","4","145"
"19","297234","4","145"
"19","297235","5","145"
"19","297236","2","145"
"19","297237","3","145"
"19","297238","1","145"
"19","297239","1","145"
"19","297240","1","145"
"19","297241","1","145"
"19","297242","1","145"
"19","297243","1","145"
"19","297244","1","145"
"19","297245","1","145"
"19","297246","1","145"
"19","297247","1","145"
"19","297248","1","145"
"19","297249","1","145"
"19","297250","2","145"
"19","297251","2","145"
"19","297252","3","145"
"19","297253","4","145"
"19","297254","2","145"
"19","297255","3","145"
"19","297256","3","145"
"19","297257","1","145"
"19","297258","2","145"
"19","297259","2","145"
"19","297260","5","145"
"19","297261","2","145"
"19","297262","1","145"
"19","297263","1","145"
"19","297264","1","145"
"19","297265","2","145"
"19","297266","1","145"
"19","297267","4","145"
"19","297268","2","145"
"19","297269","3","145"
"19","297270","4","145"
"19","297271","2","145"
"19","297272","1","145"
"19","297273","1","145"
"19","297274","1","145"
"19","297275","1","145"
"19","297276","1","145"
"19","297277","1","145"
"19","297278","1","145"
"19","297279","1","145"
"19","297280","1","145"
"19","297281","1","145"
"19","297282","1","145"
"19","297283","1","145"
"19","297284","1","145"
"19","297285","1","145"
"19","297286","1","145"
"19","297287","1","145"
"19","297288","1","145"
"19","297289","2","145"
"19","297290","2","145"
"19","297291","2","145"
"19","297292","1","145"
"19","297293","1","145"
"19","297294","1","145"
"19","297295","1","145"
"19","297296","1","145"
"19","297297","1","145"
"19","297298","1","145"
"19","297299","1","145"
"19","297300","1","145"
"19","297301","1","145"
"19","297302","1","145"
"19","297303","1","145"
"19","297304","1","145"
"19","297305","1","145"
"19","297306","1","145"
"19","297307","1","145"
"19","297308","1","145"
"19","297309","1","145"
"19","297310","1","145"
"19","297311","1","145"
"19","297312","1","145"
"19","297313","1","145"
"19","297314","1","145"
"19","297315","1","145"
"19","297316","1","145"
"19","297317","1","145"
"19","297318","1","145"
"19","297319","1","145"
"19","297320","2","145"
"19","297321","1","145"
"19","297322","1","145"
"19","297323","1","145"
"19","297324","1","145"
"19","297325","1","145"
"19","297326","1","145"
"19","297327","1","145"
"19","297328","1","145"
"19","297329","1","145"
"19","297330","1","145"
"19","297331","1","145"
"19","297332","1","145"
"19","297333","3","145"
"19","297334","1","145"
"19","297335","3","145"
"19","297336","3","145"
"19","297337","1","145"
"19","297338","1","145"
"19","297339","1","145"
"19","297340","1","145"
"19","297341","1","145"
"19","297342","2","145"
"19","297343","2","145"
"19","297344","2","145"
"19","297345","2","145"
